allInPings,assistMePings,assists,baronKills,basicPings,bountyLevel,12AssistStreakCount,abilityUses,acesBefore15Minutes,alliedJungleMonsterKills,baronTakedowns,blastConeOppositeOpponentCount,bountyGold,buffsStolen,completeSupportQuestInTime,controlWardsPlaced,damagePerMinute,damageTakenOnTeamPercentage,dancedWithRiftHerald,deathsByEnemyChamps,dodgeSkillShotsSmallWindow,doubleAces,dragonTakedowns,earlyLaningPhaseGoldExpAdvantage,effectiveHealAndShielding,elderDragonKillsWithOpposingSoul,elderDragonMultikills,enemyChampionImmobilizations,enemyJungleMonsterKills,epicMonsterKillsNearEnemyJungler,epicMonsterKillsWithin30SecondsOfSpawn,epicMonsterSteals,epicMonsterStolenWithoutSmite,firstTurretKilled,firstTurretKilledTime,flawlessAces,fullTeamTakedown,gameLength,getTakedownsInAllLanesEarlyJungleAsLaner,goldPerMinute,hadOpenNexus,immobilizeAndKillWithAlly,initialBuffCount,initialCrabCount,jungleCsBefore10Minutes,junglerTakedownsNearDamagedEpicMonster,kTurretsDestroyedBeforePlatesFall,kda,killAfterHiddenWithAlly,killParticipation,killedChampTookFullTeamDamageSurvived,killingSprees,killsNearEnemyTurret,killsOnOtherLanesEarlyJungleAsLaner,killsOnRecentlyHealedByAramPack,killsUnderOwnTurret,killsWithHelpFromEpicMonster,knockEnemyIntoTeamAndKill,landSkillShotsEarlyGame,laneMinionsFirst10Minutes,laningPhaseGoldExpAdvantage,legendaryCount,legendaryItemUsed,lostAnInhibitor,maxCsAdvantageOnLaneOpponent,maxKillDeficit,maxLevelLeadLaneOpponent,mejaisFullStackInTime,moreEnemyJungleThanOpponent,multiKillOneSpell,multiTurretRiftHeraldCount,multikills,multikillsAfterAggressiveFlash,outerTurretExecutesBefore10Minutes,outnumberedKills,outnumberedNexusKill,perfectDragonSoulsTaken,perfectGame,pickKillWithAlly,playedChampSelectPosition,poroExplosions,quickCleanse,quickFirstTurret,quickSoloKills,riftHeraldTakedowns,saveAllyFromDeath,scuttleCrabKills,skillshotsDodged,skillshotsHit,snowballsHit,soloBaronKills,soloKills,soloTurretsLategame,stealthWardsPlaced,survivedSingleDigitHpCount,survivedThreeImmobilizesInFight,takedownOnFirstTurret,takedowns,takedownsAfterGainingLevelAdvantage,takedownsBeforeJungleMinionSpawn,takedownsFirstXMinutes,takedownsInAlcove,takedownsInEnemyFountain,teamBaronKills,teamDamagePercentage,teamElderDragonKills,teamRiftHeraldKills,tookLargeDamageSurvived,turretPlatesTaken,turretTakedowns,turretsTakenWithRiftHerald,twentyMinionsIn3SecondsCount,twoWardsOneSweeperCount,unseenRecalls,visionScoreAdvantageLaneOpponent,visionScorePerMinute,wardTakedowns,wardTakedownsBefore20M,wardsGuarded,champExperience,champLevel,championId,championName,championTransform,commandPings,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,dangerPings,deaths,detectorWardsPlaced,doubleKills,dragonKills,eligibleForProgression,enemyMissingPings,enemyVisionPings,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,gameEndedInEarlySurrender,gameEndedInSurrender,getBackPings,goldEarned,goldSpent,holdPings,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,killingSprees,kills,lane,largestCriticalStrike,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,needVisionPings,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,onMyWayPings,participantId,pentaKills,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,pushPings,quadraKills,sightWardsBoughtInGame,role,spell1Casts
6,18,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,18207,17,2,Olaf,0,12,3,17458,20367,17458,49293,0,7,0,3,0,True,0,9,False,False,False,False,False,False,1,17297,15810,0,TOP,1,1,0,3156,3074,3073,3047,3123,6333,3340,25,3,11,JUNGLE,0,5,2,383,0,0,12255,0,4,1,0,1,0,0,17,1,0,185506,29440,19517,0,0,0,NONE,91
1,2,14,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,14540,15,76,Nidalee,0,5,0,824,31783,824,17541,0,5,0,0,0,True,6,5,False,True,False,False,False,False,37,11833,11150,0,JUNGLE,0,0,0,4645,3157,3020,1082,3100,0,3364,15,2,5,JUNGLE,0,2,1,676,155010,15317,12650,0,141,0,0,0,0,0,109,2,0,18856,1302,19992,0,0,0,NONE,246
0,3,7,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,13819,15,79,Gragas,0,7,2,3787,17560,3787,18968,0,6,0,1,1,True,19,7,True,False,False,False,False,False,3,11211,11200,0,MIDDLE,0,0,0,3100,3916,3020,4645,1058,1058,3340,18,2,7,MIDDLE,0,4,2,298,126037,22285,10513,0,12,0,0,0,0,0,13,3,0,13915,2137,14277,6,0,0,SOLO,181
0,0,8,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,14277,15,67,Vayne,0,0,3,3259,24377,3259,16590,0,4,0,2,0,True,1,4,False,False,False,False,False,False,0,11992,11000,0,BOTTOM,0,0,0,1055,3153,3111,3091,3302,1029,3340,24,2,8,BOTTOM,0,4,2,671,16839,2976,9503,0,8,0,0,1,0,0,3,4,0,91293,17693,13457,0,0,0,CARRY,181
0,1,5,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,9394,12,555,Pyke,0,5,4,2382,6113,2382,12554,0,7,1,1,0,True,6,1,False,False,False,False,False,False,0,8898,8575,0,UTILITY,0,0,0,3869,3117,3179,3814,3155,0,3364,22,1,4,BOTTOM,0,2,2,470,0,0,5575,0,0,0,0,0,0,0,1,5,0,16862,4849,12978,0,0,0,SUPPORT,61
1,12,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,12554,14,233,Briar,0,3,1,119,387,119,30686,0,11,0,0,0,True,10,1,False,False,False,False,False,False,0,9199,9050,0,TOP,0,0,1,6610,6692,3123,3047,1028,1036,3340,22,0,4,TOP,372,0,1,596,12919,5200,10996,1,0,0,1,0,0,0,33,6,0,97675,15762,21941,0,0,0,DUO,41
0,5,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,11341,13,245,Ekko,0,0,2,690,26069,690,17582,0,5,0,0,3,True,7,5,False,False,False,False,False,False,1,10595,9625,0,JUNGLE,0,0,1,3115,1082,4632,3100,3020,0,3364,19,1,8,JUNGLE,0,5,1,813,126784,10387,11777,1,131,0,1,0,1,0,8,7,0,22366,1372,16571,0,0,0,NONE,94
0,0,5,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,12661,14,84,Akali,0,4,1,2006,4336,2006,14607,0,9,0,1,0,True,7,9,False,False,False,True,False,False,0,11943,11800,0,MIDDLE,0,0,1,4645,3100,3020,3102,1052,1052,3364,25,2,9,TOP,0,3,2,489,96375,23708,6293,0,0,0,1,0,0,0,12,8,0,10383,1699,19404,0,0,0,DUO,148
0,3,9,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,12614,14,222,Jinx,0,0,5,6573,11588,6573,8363,0,6,3,0,0,True,2,0,False,False,False,False,False,False,0,12740,12575,0,BOTTOM,0,0,1,3031,6672,3006,3035,3085,0,3363,25,1,6,BOTTOM,575,6,1,564,7393,1144,5991,0,24,0,1,0,0,0,10,9,0,181004,30601,12315,0,0,0,CARRY,286
0,0,13,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,9150,12,497,Rakan,0,4,10,1025,2165,1025,29581,0,5,3,0,0,True,3,0,False,False,False,False,False,False,0,8031,7700,0,UTILITY,0,0,1,3876,3190,3076,3158,3002,1029,3364,25,1,2,BOTTOM,0,2,1,625,13778,5904,7609,1,0,0,1,0,0,0,0,10,0,6136,1202,13654,0,0,0,SUPPORT,49
0,2,7,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,18540,18,14,Sion,0,20,3,10444,10531,10444,172443,0,7,1,0,0,True,0,0,False,False,False,False,False,False,5,15388,14025,0,TOP,0,0,3,3748,2504,3111,2502,6664,3076,3364,19,1,4,TOP,4,3,1,967,88585,16342,39105,0,4,0,1,0,0,0,12,1,0,130953,14874,26662,0,0,0,SOLO,92
1,5,8,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,14640,15,9,FiddleSticks,0,2,1,0,26351,0,19972,0,12,0,0,1,True,7,2,False,False,False,False,False,False,1,13007,12200,0,JUNGLE,0,0,3,3020,3118,4645,3135,1058,1033,3330,19,1,5,JUNGLE,0,2,1,706,192360,17439,31278,0,160,0,1,0,0,0,12,2,0,6355,69,18293,0,0,0,NONE,87
0,1,10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,17387,17,103,Ahri,0,7,5,5120,5120,5120,24901,0,9,2,0,0,True,1,0,False,False,False,False,False,False,0,13296,12325,0,MIDDLE,0,0,3,2504,3118,3100,3158,1052,1058,3364,22,1,4,MIDDLE,0,2,1,572,100020,19509,20990,0,0,0,1,0,0,0,1,3,0,23598,2787,9514,0,0,0,SOLO,103
0,1,6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,16004,16,81,Ezreal,0,2,1,171,4073,171,13694,0,8,0,2,0,True,7,0,False,False,False,False,False,False,0,15708,14137,0,BOTTOM,0,0,3,3161,3508,3158,3042,3156,2020,3363,24,2,10,BOTTOM,726,6,2,1135,31317,11971,18739,2,0,0,1,0,0,0,5,4,0,162410,31072,7268,0,0,0,CARRY,353
2,5,9,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,12574,14,22,Ashe,0,10,8,850,850,850,7524,0,13,6,0,0,True,6,2,False,False,False,False,False,False,0,11382,10750,0,UTILITY,0,0,3,3871,3118,3179,4005,3147,3158,3364,31,0,3,BOTTOM,139,0,1,329,10547,8084,18610,2,9,0,1,0,0,0,2,5,0,42481,11083,6153,0,0,0,SUPPORT,16
0,11,12,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,23418,18,887,Gwen,0,20,7,20084,36153,20084,56195,0,7,1,1,0,True,8,11,False,False,False,False,False,False,0,19472,17875,0,TOP,1,3,0,3089,3111,3115,4633,3102,4645,3364,29,3,11,JUNGLE,0,5,2,373,221532,48589,19503,0,18,0,0,0,1,0,6,6,0,58877,9442,27609,0,0,0,NONE,154
3,22,15,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,20411,18,76,Nidalee,0,2,1,1082,72824,1082,27196,0,5,1,0,4,True,6,9,True,False,False,False,False,False,29,17305,16125,0,JUNGLE,2,2,0,4645,3100,3089,3135,1052,3020,3364,21,4,13,JUNGLE,0,4,1,609,237667,29387,18096,1,189,0,0,1,1,1,87,7,0,25750,2069,28193,0,0,0,NONE,315
1,8,10,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,23690,18,7,Leblanc,0,0,4,3053,3053,3053,20554,0,5,2,2,0,True,19,9,False,False,False,False,False,False,5,18666,29450,0,MIDDLE,0,0,0,6676,6672,3124,3115,3020,0,3364,30,2,16,MIDDLE,0,11,4,531,179206,39671,14646,0,6,0,0,0,0,0,19,8,0,23272,2460,14539,0,1,0,SOLO,149
1,2,16,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,18748,18,235,Senna,0,0,1,5273,24547,5273,12668,0,3,0,1,0,True,11,3,False,True,False,False,False,False,3,15515,14350,0,BOTTOM,0,2,0,3142,3031,3009,3814,3094,3035,3340,22,2,7,BOTTOM,833,4,2,956,1586,220,10090,0,3,1,0,1,0,0,18,9,0,170354,20594,12831,2,0,0,CARRY,98
3,6,17,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,13264,15,89,Leona,0,6,10,148,3710,148,61367,0,6,6,0,0,True,4,1,True,False,False,False,False,False,2,10041,8800,0,UTILITY,0,1,0,3111,3876,3190,2055,3050,3109,3364,30,0,2,BOTTOM,0,0,1,572,18429,7278,15268,0,0,0,0,0,0,0,22,10,0,10791,3764,20414,0,0,0,SUPPORT,71
0,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,12632,14,92,Riven,0,2,1,3476,6770,3476,18334,0,6,0,0,0,True,0,0,False,False,False,True,False,False,2,8141,8000,0,TOP,0,0,3,6692,6610,1036,3047,0,0,3340,22,0,0,TOP,219,0,0,563,0,0,3066,0,4,0,1,0,0,0,2,1,0,104977,8824,15298,1,0,0,SOLO,266
2,6,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,10716,13,76,Nidalee,0,1,0,0,23659,0,15787,0,6,0,0,1,True,18,11,False,False,False,False,False,False,25,11170,9690,0,JUNGLE,0,0,3,4645,3100,1082,3020,1052,1058,3364,13,1,7,JUNGLE,0,4,1,576,144270,15143,6371,0,147,0,1,0,0,0,81,2,0,14425,1120,23444,0,0,0,NONE,208
0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,13232,15,777,Yone,0,5,2,7703,10037,7703,18682,0,8,0,0,0,True,8,1,False,False,False,False,False,False,13,11135,11300,0,MIDDLE,0,0,3,6672,3031,3006,3153,0,0,3340,23,0,4,MIDDLE,444,0,1,650,21655,2515,3938,0,4,0,1,0,0,0,5,3,0,126305,9231,18855,0,0,0,SOLO,221
0,1,6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,11413,13,360,Samira,0,12,6,2274,5197,2274,14058,0,9,2,3,0,True,7,1,False,False,False,False,False,False,4,13897,13725,0,BOTTOM,0,0,3,3031,3047,6673,0,6676,3143,3363,30,2,9,BOTTOM,634,3,3,316,8192,2954,8568,0,4,0,1,0,0,0,8,4,0,109370,18397,12960,0,0,0,CARRY,159
0,4,14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,10347,13,267,Nami,0,13,9,888,1980,888,6079,0,6,5,0,0,True,8,0,False,False,False,False,False,False,0,8050,7525,0,UTILITY,0,0,3,3871,2055,4005,3158,6616,4642,3364,26,0,1,BOTTOM,0,0,1,440,17610,8971,6389,0,0,0,1,0,0,0,3,5,0,6075,1450,7934,0,0,0,SUPPORT,22
4,9,2,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,17077,17,122,Darius,0,8,5,10734,19591,10734,27171,0,2,1,0,0,True,21,1,False,False,False,False,False,False,3,13361,11408,0,TOP,0,1,0,1055,3053,3078,3742,1036,3047,3363,25,1,4,TOP,0,2,1,1028,0,0,3769,0,8,1,0,1,0,0,7,6,0,169380,10200,17529,0,0,0,SOLO,68
1,4,10,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,12518,14,63,Brand,0,4,1,695,32719,695,12498,0,6,0,0,2,True,1,0,False,False,False,False,False,False,0,9865,9750,0,JUNGLE,1,1,0,6653,2421,3020,3116,1058,0,3364,17,0,3,JUNGLE,0,0,1,620,126996,10887,9464,1,148,0,0,0,0,0,10,7,0,17762,712,19339,0,0,0,NONE,105
1,4,3,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,15673,16,166,Akshan,0,4,6,8058,21974,8058,12184,0,4,2,5,0,True,2,1,False,False,False,False,False,False,5,15636,14100,0,MIDDLE,2,3,0,3153,6676,6672,0,3006,6699,3363,23,3,19,MIDDLE,539,8,3,630,9302,3826,5245,0,0,0,0,1,0,0,4,8,0,128716,26739,11493,1,0,0,SOLO,79
0,0,13,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,14742,16,202,Jhin,0,7,1,5123,12162,5123,5561,0,6,0,0,1,True,0,6,True,False,False,False,False,False,0,12995,11600,0,BOTTOM,0,1,0,3031,3009,3095,6676,2015,0,3363,21,2,7,BOTTOM,1522,2,1,434,7436,785,5249,0,4,0,0,1,0,0,5,9,0,133167,17532,9256,0,0,0,CARRY,66
0,16,20,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,11192,13,57,Maokai,0,7,11,145,2136,145,18728,0,3,8,0,0,True,4,7,False,True,False,False,False,False,0,8851,7100,0,UTILITY,0,2,0,3876,3190,0,1028,3002,3009,3364,24,1,2,BOTTOM,0,2,1,727,20492,10274,8981,1,0,0,0,1,0,0,7,10,0,4378,1263,12098,1,0,0,SUPPORT,47
0,2,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,15805,16,54,Malphite,0,6,6,3007,5727,3007,55002,0,3,1,0,0,True,11,2,False,False,False,False,False,False,0,11749,11725,0,TOP,0,0,2,1011,3047,3110,3075,2504,3082,3364,28,0,2,JUNGLE,38,0,1,921,86378,19644,16075,0,2,0,1,0,0,0,5,1,0,62615,5066,9700,1,0,0,NONE,90
0,2,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,14644,15,56,Nocturne,0,8,4,4986,40645,4986,43226,0,8,3,2,1,True,1,8,False,False,False,False,False,False,9,15746,15125,0,JUNGLE,1,1,2,6698,3111,2504,3156,3026,2021,3364,25,3,9,JUNGLE,0,3,2,648,2684,1804,10574,0,143,0,1,0,0,0,2,2,0,209762,22282,27609,5,0,0,NONE,111
0,0,8,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,16235,16,74,Heimerdinger,0,1,2,3793,4055,3793,13774,0,10,0,0,0,True,5,6,False,False,False,False,False,False,1,12002,11830,0,MIDDLE,0,0,2,3070,6653,3116,3111,3102,1058,3340,22,0,2,MIDDLE,0,0,1,456,131701,30448,19977,0,4,0,1,0,0,0,4,3,0,15666,1060,9299,0,0,0,SOLO,93
0,1,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,12638,14,67,Vayne,0,6,8,5798,14163,5798,24917,0,10,4,2,0,True,9,20,False,True,False,True,False,False,0,14733,13975,0,BOTTOM,0,0,2,3124,1055,3006,6672,3302,3065,3363,28,3,8,BOTTOM,382,2,2,416,21965,4004,17087,1,14,0,1,0,0,0,30,4,0,157570,24932,18588,0,0,0,CARRY,287
0,0,15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,12373,14,350,Yuumi,0,0,5,713,713,713,5175,0,6,2,0,0,True,5,1,True,False,True,False,False,False,1,8514,8425,0,UTILITY,0,0,2,6617,3870,3222,2055,3504,4642,3364,26,0,0,BOTTOM,22,0,0,690,15347,11397,4902,0,0,0,1,0,0,0,1,5,0,3149,663,7078,0,0,0,SUPPORT,74
0,16,7,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,18260,17,266,Aatrox,0,9,1,5122,12267,5122,32195,0,2,0,1,0,True,10,0,False,False,False,False,False,False,0,14053,12300,0,TOP,0,0,1,3053,6698,6610,3111,1036,3123,3340,21,1,6,TOP,572,4,2,1260,9535,2484,14914,0,16,0,0,1,0,0,11,6,0,199692,21612,23682,0,0,0,SOLO,217
1,15,13,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,18994,18,76,Nidalee,0,5,1,6746,49982,6746,24873,0,5,1,2,3,True,2,12,False,False,False,False,False,False,37,16380,14365,0,JUNGLE,1,1,1,4645,3157,3100,3135,1082,3020,3364,17,2,11,JUNGLE,0,7,2,716,260398,24584,12562,0,206,0,0,1,0,0,144,7,0,24583,1074,27277,0,0,0,NONE,318
2,5,12,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,17016,17,8,Vladimir,0,10,2,3119,6480,3119,25604,0,7,0,0,0,True,20,0,False,False,False,False,False,False,1,12786,10850,0,MIDDLE,0,0,1,4633,6653,1082,3135,3158,0,3340,18,0,4,MIDDLE,0,0,1,458,173709,26913,26137,0,8,0,0,0,0,0,5,8,0,13215,292,19998,0,0,0,SOLO,272
0,0,11,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,17948,17,901,Smolder,0,5,5,4485,18192,4485,11094,0,4,1,2,1,True,0,0,False,False,False,False,False,False,0,17314,15660,0,BOTTOM,0,1,1,2420,3508,3094,6675,3158,3036,3363,28,3,13,BOTTOM,561,6,2,1116,19036,4426,6596,0,12,1,0,1,0,0,1,9,0,217206,25250,13057,0,0,0,CARRY,198
0,3,22,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,13980,15,432,Bard,0,6,7,1699,5224,1699,19504,0,3,4,0,0,True,0,0,False,False,False,False,False,False,5,11293,10450,0,UTILITY,1,2,1,3869,3158,3002,3110,6653,3067,3364,26,0,3,BOTTOM,0,0,1,846,31736,9272,12700,0,0,0,0,1,0,0,9,10,0,7602,2672,10310,0,0,0,SUPPORT,82
